"Mes de Servicio";"Departamento de Radicacion";"Numero de Radicado";"Fecha de Radicado";"Numer de oContrato";"Valor del Documento";"Impuestos";"Total Pagos";"Total Anticipos";"Total Copagos";"DescuentoPGP";"Descuento BDUA";"Otros Descuentos";"Ajustes de Cartera";"Total Glosa Inicial";"Total Glosa Favor";"Total Glosa Contra";"Glosa por Conciliar";"Total de Devoluciones";"Valor Segun EPS";"Valor Segun IPS";"Diferencia"
"201605";"VALLE";"180583";"2016-06-08";"G-706-16";"3801000";"76020";"3724980";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201601";"VALLE";"180591";"2016-06-08";"G-706-16";"130545";"2611";"127934";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201603";"VALLE";"180591";"2016-06-08";"G-706-16";"137070";"2741";"134329";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"180591";"2016-06-08";"G-706-16";"2843141";"56861";"2786280";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"180591";"2016-06-08";"G-706-16";"14282311";"285647";"13993964";"0";"2700";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201603";"VALLE";"180595";"2016-06-08";"G-706-16";"8482924";"169659";"8301752";"0";"11513";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"180595";"2016-06-08";"G-706-16";"4104328";"82087";"4022241";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"180595";"2016-06-08";"G-706-16";"20746853";"414937";"20331916";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201602";"VALLE";"180606";"2016-06-08";"G-706-16";"303778";"6076";"297702";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201603";"VALLE";"180606";"2016-06-08";"G-706-16";"505134";"10103";"495031";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"180606";"2016-06-08";"G-706-16";"6594746";"131896";"6462850";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"180606";"2016-06-08";"G-706-16";"33392238";"667845";"32540643";"0";"183750";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"180611";"2016-06-08";"G-706-16";"9184422";"183688";"9000734";"0";"0";"0";"0";"0";"0";"590786";"0";"590786";"0";"0";"0";"0";"0"
"201605";"VALLE";"180611";"2016-06-08";"G-706-16";"221510541";"4430210";"214707723";"0";"170000";"0";"0";"0";"0";"9586218";"2202608";"7383610";"0";"0";"0";"51078";"-51078"
"201602";"VALLE";"180961";"2016-06-09";"G-706-16";"6335275";"126706";"6208569";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"180961";"2016-06-09";"G-706-16";"1865024";"37300";"1827724";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"180985";"2016-06-09";"G-706-16";"33504";"670";"32834";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"180988";"2016-06-09";"G-706-16";"716503";"14330";"702173";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"180988";"2016-06-09";"G-706-16";"1869476";"37390";"1832086";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"180991";"2016-06-09";"G-706-16";"25099323";"501986";"24405029";"0";"0";"0";"0";"0";"0";"769232";"192308";"576924";"0";"0";"0";"0";"0"
"201602";"VALLE";"181055";"2016-06-09";"G-706-16";"15239475";"304791";"14934684";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"181055";"2016-06-09";"G-706-16";"71202";"1424";"69778";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"181055";"2016-06-09";"G-706-16";"47248876";"944979";"46302326";"0";"0";"0";"0";"0";"0";"21011";"1571";"19440";"0";"0";"0";"0";"0"
"201601";"VALLE";"181076";"2016-06-09";"G-706-16";"6335275";"126706";"6208569";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201602";"VALLE";"181076";"2016-06-09";"G-706-16";"5333816";"106676";"5227140";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"181076";"2016-06-09";"G-706-16";"21531691";"430634";"21101057";"0";"0";"0";"0";"0";"0";"1100000";"0";"1100000";"0";"0";"0";"0";"0"
"201605";"VALLE";"181076";"2016-06-09";"G-706-16";"42177819";"843557";"41334262";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"181076";"2016-06-09";"G-706-16";"9720";"194";"9526";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"181080";"2016-06-09";"G-706-16";"249896";"4998";"244898";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"181101";"2016-06-09";"G-706-16";"216388905";"4327778";"207697632";"0";"2297";"0";"0";"0";"0";"12820299";"4361198";"8459101";"0";"0";"0";"34052";"-34052"
"201605";"VALLE";"185180";"2016-07-07";"G-706-16";"1370700";"27412";"1343288";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185180";"2016-07-07";"G-706-16";"7628631";"152572";"7474824";"0";"0";"0";"0";"0";"0";"1235";"1235";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185191";"2016-07-07";"G-706-16";"123658950";"2473177";"109025271";"0";"4594";"0";"0";"0";"0";"15465192";"1968849";"13496343";"0";"10187059";"0";"137561";"-137561"
"201605";"VALLE";"185195";"2016-07-07";"G-706-16";"745297";"14906";"730391";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185195";"2016-07-07";"G-706-16";"29010434";"580209";"28179970";"0";"0";"0";"0";"0";"0";"490772";"250255";"240517";"0";"0";"0";"194460";"-194460"
"201604";"VALLE";"185208";"2016-07-07";"G-706-16";"1427935";"28559";"1377271";"0";"22105";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185208";"2016-07-07";"G-706-16";"4610550";"92210";"4518340";"0";"0";"0";"0";"0";"0";"182521";"0";"182521";"0";"0";"0";"0";"0"
"201607";"VALLE";"185208";"2016-07-07";"G-706-16";"514500";"10290";"504210";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185216";"2016-07-07";"G-706-16";"66512544";"1330250";"64246044";"0";"344700";"0";"0";"0";"0";"4566837";"591550";"3975287";"0";"0";"0";"1237925";"-1237925"
"201604";"VALLE";"185231";"2016-07-07";"G-706-16";"553488";"11070";"542418";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185231";"2016-07-07";"G-706-16";"54155256";"1083106";"53072150";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"185239";"2016-07-07";"G-706-16";"5621755";"112435";"5509320";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185239";"2016-07-07";"G-706-16";"8159313";"163187";"7957853";"0";"0";"0";"0";"0";"0";"38273";"38273";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"185243";"2016-07-07";"G-706-16";"35583296";"711667";"34381468";"0";"0";"0";"0";"0";"0";"2854267";"490161";"2364106";"0";"0";"0";"187284";"-187284"
"201606";"VALLE";"185243";"2016-07-07";"G-706-16";"35202468";"704049";"34081265";"0";"0";"0";"0";"0";"0";"2306424";"417154";"1889270";"0";"0";"0";"0";"0"
"201604";"VALLE";"185247";"2016-07-07";"G-706-16";"60663";"1213";"59450";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"185247";"2016-07-07";"G-706-16";"52500";"1050";"51450";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185247";"2016-07-07";"G-706-16";"2963066";"59262";"2901459";"0";"0";"0";"0";"0";"0";"2345";"2345";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"185256";"2016-07-07";"G-706-16";"2656988";"53140";"2553772";"0";"0";"0";"0";"0";"0";"1755330";"50076";"1705254";"0";"0";"0";"51078";"-51078"
"201606";"VALLE";"185256";"2016-07-07";"G-706-16";"53880909";"1077619";"51771406";"0";"26228";"0";"0";"0";"0";"4233709";"1005656";"3228053";"0";"0";"0";"34052";"-34052"
"201604";"VALLE";"185262";"2016-07-07";"G-706-16";"30302949";"606059";"29599132";"0";"0";"0";"0";"0";"0";"1379521";"97758";"1281763";"0";"0";"0";"0";"0"
"201606";"VALLE";"185262";"2016-07-07";"G-706-16";"172405225";"3448105";"166296778";"0";"11485";"0";"0";"0";"0";"7555442";"2648857";"4906585";"0";"0";"0";"581675";"-581675"
"201604";"VALLE";"185273";"2016-07-07";"G-706-16";"2556975";"51140";"2505835";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185273";"2016-07-07";"G-706-16";"10866657";"217333";"10640018";"0";"0";"0";"0";"0";"0";"9306";"9306";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185283";"2016-07-07";"G-706-16";"4651491";"93029";"4555729";"0";"0";"0";"0";"0";"0";"2733";"2733";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"185301";"2016-07-07";"G-706-16";"1140204";"22804";"1117400";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"185301";"2016-07-07";"G-706-16";"20891787";"417835";"20473952";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185301";"2016-07-07";"G-706-16";"9725868";"194518";"9531350";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201603";"VALLE";"185315";"2016-07-07";"G-706-16";"199428";"3989";"195439";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"185315";"2016-07-07";"G-706-16";"375379";"7508";"367871";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"185315";"2016-07-07";"G-706-16";"2098015";"41960";"2047882";"0";"0";"0";"0";"0";"0";"8173";"8173";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185315";"2016-07-07";"G-706-16";"8999121";"179981";"8751797";"0";"0";"0";"0";"0";"0";"67343";"67343";"0";"0";"0";"0";"0";"0"
"201603";"VALLE";"185321";"2016-07-07";"G-706-16";"735621";"14712";"720909";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"185321";"2016-07-07";"G-706-16";"7219019";"144381";"7074638";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"185321";"2016-07-07";"G-706-16";"14315273";"286307";"14028966";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185321";"2016-07-07";"G-706-16";"23988827";"479775";"23509052";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185332";"2016-07-07";"G-706-16";"54559301";"1091186";"53468115";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185337";"2016-07-07";"G-706-16";"1848600";"36972";"1811628";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"185347";"2016-07-07";"G-706-16";"149426";"2989";"146437";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185347";"2016-07-07";"G-706-16";"701840";"14037";"687803";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185358";"2016-07-07";"G-706-16";"749688";"14994";"734694";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185365";"2016-07-07";"G-706-16";"765161";"15303";"749858";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185371";"2016-07-07";"G-706-16";"1869476";"37390";"1832086";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"185381";"2016-07-07";"G-706-16";"5079825";"101597";"4978228";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185381";"2016-07-07";"G-706-16";"9166737";"183335";"8983402";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185389";"2016-07-07";"G-706-16";"159092833";"3181857";"155910976";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201602";"VALLE";"185395";"2016-07-07";"G-706-16";"5079825";"101597";"4978228";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"185395";"2016-07-07";"G-706-16";"5333816";"106676";"5227140";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"185395";"2016-07-07";"G-706-16";"7141279";"142825";"6998454";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"185395";"2016-07-07";"G-706-16";"103187510";"2063750";"101123760";"0";"0";"0";"0";"0";"0";"1522500";"0";"1522500";"0";"0";"0";"0";"0"
"201606";"VALLE";"185549";"2016-07-07";"G-706-16";"14085384";"281708";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13803676";"0";"0";"0"
"201605";"VALLE";"191141";"2016-08-09";"G-706-16";"109828";"2197";"107631";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"191141";"2016-08-09";"G-706-16";"381095";"7622";"373473";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191141";"2016-08-09";"G-706-16";"283500";"5670";"277830";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191157";"2016-08-09";"G-706-16";"3814143";"76282";"3737861";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"191157";"2016-08-09";"G-706-16";"609000";"12180";"596820";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"191167";"2016-08-09";"G-706-16";"745297";"14906";"730391";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191167";"2016-08-09";"G-706-16";"3228442";"64569";"3163873";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"191180";"2016-08-09";"G-706-16";"16511202";"330224";"16180978";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191180";"2016-08-09";"G-706-16";"18590499";"371809";"18212217";"0";"0";"0";"0";"0";"0";"6473";"6473";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191186";"2016-08-09";"G-706-16";"25937829";"518758";"25419071";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"191196";"2016-08-09";"G-706-16";"3276043";"65521";"3210522";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"191196";"2016-08-09";"G-706-16";"44709010";"894180";"43814830";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191196";"2016-08-09";"G-706-16";"3766290";"75326";"3690964";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"191244";"2016-08-09";"G-706-16";"1366292";"27326";"1338966";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"191244";"2016-08-09";"G-706-16";"5014748";"100294";"4914454";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191244";"2016-08-09";"G-706-16";"8626798";"172536";"8454262";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201602";"VALLE";"191261";"2016-08-09";"G-706-16";"963995";"19280";"944715";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"191261";"2016-08-09";"G-706-16";"1717125";"34343";"1460782";"0";"222000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"191261";"2016-08-09";"G-706-16";"3558113";"71164";"3486949";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"191261";"2016-08-09";"G-706-16";"3584321";"71686";"3512635";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191261";"2016-08-09";"G-706-16";"4202933";"84059";"4118874";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"191269";"2016-08-09";"G-706-16";"338995";"6780";"332215";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"191269";"2016-08-09";"G-706-16";"1025955";"20518";"1005437";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191269";"2016-08-09";"G-706-16";"14200869";"284018";"13916851";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"191279";"2016-08-09";"G-706-16";"1554451";"31089";"1523362";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191279";"2016-08-09";"G-706-16";"50760767";"1015214";"49745553";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191361";"2016-08-09";"G-706-16";"35435439";"708709";"34726730";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201602";"VALLE";"191370";"2016-08-09";"G-706-16";"75685228";"1513705";"73967315";"0";"0";"0";"0";"0";"0";"11802025";"204208";"11597817";"0";"0";"0";"0";"0"
"201601";"VALLE";"191396";"2016-08-09";"G-706-16";"6936107";"138722";"6797385";"0";"0";"0";"0";"0";"0";"334150";"0";"334150";"0";"0";"0";"0";"0"
"201602";"VALLE";"191396";"2016-08-09";"G-706-16";"10890287";"217806";"10672481";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201603";"VALLE";"191396";"2016-08-09";"G-706-16";"2276487";"45529";"2206318";"0";"0";"0";"0";"0";"0";"482528";"24640";"457888";"0";"0";"0";"0";"0"
"201603";"VALLE";"191403";"2016-08-09";"G-706-16";"12053805";"241076";"11812729";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"191403";"2016-08-09";"G-706-16";"383368";"7667";"322305";"0";"0";"0";"0";"0";"0";"53396";"53396";"0";"0";"0";"0";"0";"0"
"201602";"VALLE";"191436";"2016-08-09";"G-706-16";"17622240";"352445";"17259023";"0";"10772";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201603";"VALLE";"191436";"2016-08-09";"G-706-16";"14398296";"287966";"14067465";"0";"42865";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"191439";"2016-08-09";"G-706-16";"27234427";"544689";"26600208";"0";"0";"0";"0";"0";"0";"655497";"89530";"565967";"0";"0";"0";"34052";"-34052"
"201607";"VALLE";"191439";"2016-08-09";"G-706-16";"218037260";"4360746";"210091514";"0";"26714";"0";"0";"0";"0";"15422778";"3558286";"11864492";"0";"0";"0";"545807";"-545807"
"201608";"VALLE";"191439";"2016-08-09";"G-706-16";"5285908";"105719";"5050189";"0";"130000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"191442";"2016-08-09";"G-706-16";"1754330";"35086";"1719244";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191442";"2016-08-09";"G-706-16";"2839535";"56792";"2782743";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201608";"VALLE";"191442";"2016-08-09";"G-706-16";"577500";"11550";"565950";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"191557";"2016-08-09";"G-706-16";"289930";"5799";"284131";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"191557";"2016-08-09";"G-706-16";"5420781";"108416";"4967565";"0";"344800";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"191557";"2016-08-09";"G-706-16";"11643726";"232874";"11410852";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191557";"2016-08-09";"G-706-16";"14712851";"294259";"14418592";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191570";"2016-08-09";"G-706-16";"716503";"14330";"702173";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191575";"2016-08-09";"G-706-16";"58320";"1166";"57154";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201602";"VALLE";"191581";"2016-08-09";"G-706-16";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191581";"2016-08-09";"G-706-16";"499792";"9996";"489796";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191586";"2016-08-09";"G-706-16";"749688";"14994";"734694";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"191594";"2016-08-09";"G-706-16";"5333816";"106676";"5227140";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191602";"2016-08-09";"G-706-16";"539838";"10797";"529041";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191609";"2016-08-09";"G-706-16";"27187547";"543751";"26643796";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"191629";"2016-08-09";"G-706-16";"25439359";"508788";"24930571";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201605";"VALLE";"191629";"2016-08-09";"G-706-16";"6578170";"131563";"6446607";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"191629";"2016-08-09";"G-706-16";"5486574";"109732";"5376842";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191629";"2016-08-09";"G-706-16";"86348660";"1726974";"84621686";"0";"0";"0";"0";"0";"0";"206250";"0";"206250";"0";"0";"0";"4125";"-4125"
"201602";"VALLE";"191662";"2016-08-09";"G-706-16";"6335275";"126706";"6208569";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201604";"VALLE";"191662";"2016-08-09";"G-706-16";"6652039";"133041";"6518998";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201606";"VALLE";"191662";"2016-08-09";"G-706-16";"10667632";"213352";"10454280";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"201607";"VALLE";"191662";"2016-08-09";"G-706-16";"99785033";"1995700";"97765764";"0";"23569";"0";"0";"0";"0";"1015000";"0";"1015000";"0";"0";"0";"0";"0"
"201606";"VALLE";"191670";"2016-08-09";"G-706-16";"23396318";"467926";"22562331";"0";"0";"0";"0";"0";"0";"1379141";"366061";"1013080";"0";"0";"0";"0";"0"
